SN,NAME,LONGITUDE,LATITUDE,COUNTRY_SN,PROVINCE_SN,DISTRICT_SN
8640,Khách sạn Blossom July,108.22491288185,16.067943177272,1,33,149
8641,Amanda Hotel,108.21203827858,16.039825014691,1,33,149
8642,Binh Duong Hotel,108.22384671983,16.073221899997,1,33,149
8643,Khách sạn Carnation Đà Nẵng,108.21912944315,16.085778024048,1,33,149
8644,Khách sạn Thái Bình Dương,108.2198638916,16.065872192383,1,33,149
8645,Orange Hotel Danang,108.21929633617,16.065140206459,1,33,149
8646,Novotel Danang Premier Han River,108.22333526611,16.077222824097,1,33,149
8647,Khách sạn Danang Center 2,108.22055965662,16.069588857137,1,33,149
8648,Khách sạn & Spa Happy Day,108.22482109068,16.067100213941,1,33,149
8649,Khách sạn Đại Long,108.19190360606,16.062102643619,1,33,148
8650,Hoi An Phu Quoc Resort,103.96824645996,10.200543403625,1,58,691
8651,Khách sạn Center,108.224254,16.067304,1,33,149
8652,Hip's House Homestay,103.97465413968,10.216543661643,1,58,691
8653,Khách sạn Samdi,108.20825099945,16.059062456872,1,33,148
8654,Khu Nghỉ Dưỡng Mai Spa,103.962418,10.201908,1,58,691
8655,Danang Boutique Hotel,108.21399639088,16.060339408214,1,33,149
8656,Khách Sạn Sơn Trà Phú Quốc,103.9626789093,10.210876959874,1,58,691
8657,TIDITEL Hotel and Apartment,108.22055067672,16.051637086351,1,33,149
8658,Resort Hòa Bình Phú Quốc,103.9614718884,10.20999428635,1,58,691
8659,Haian Riverfront Hotel Da Nang,108.2240384,16.061939,1,33,149
8660,KHÁCH SẠN SOUTH WIND,103.96696098452,10.23055948168,1,58,691
8661,Fivitel Boutique Đà Nẵng,108.22060890662,16.064144105444,1,33,149
8662,Khách sạn Lotus Phú Quốc,103.97652994847,10.217428653584,1,58,691
8663,Saigon Tourane Hotel,108.22120666504,16.082347869873,1,33,149
8664,Freebeach Resort ,103.96465351483,10.191304535976,1,58,691
8665,Căn Hộ Happy House,108.217102,16.0398208,1,33,149
8666,Nhà trệt Phú Quốc thung lũng Sen,103.97972106934,10.188329696655,1,58,691
8667,Khách sạn Mayana Da nang,108.22367095947,16.068046569824,1,33,149
8668,Khách sạn Nesta Phú Quốc,103.96317243576,10.199590602166,1,58,691
8669,Nhà Trọ và Bar Seahorse bởi HAVI,108.22204964562,16.068128595678,1,33,149
8670,Khách sạn Anh Đào Phú Quốc,103.95930280437,10.214403881147,1,58,691
8671,Flora Hotel,108.21421086788,16.060309982953,1,33,149
8672,Azumaya Hotel Da Nang,108.21713256836,16.092041015625,1,33,149
8673,Khách Sạn Thiên Phú Nghĩa,103.960874,10.215374,1,58,691
8674,Nhà trọ và Cà phê POSIKI,108.2235569,16.064539,1,33,149
8675,KHU NGHỈ DƯỠNG HAWAII PHÚ QUỐC,103.96248579025,10.206221765284,1,58,691
8676,Hilton Đà Nẵng,108.224273,16.073,1,33,149
8677,Giấc Mơ Hè,103.96623176976,10.193234747919,1,58,691
8678,Lotus Rock Hotel,108.20983082056,16.059853760479,1,33,148
8679,Khách sạn Gold Beach,103.9669787883,10.190538818337,1,58,691
8680,"Lucky Star Hotel, Đà Nẵng",108.22374528274,16.036742114783,1,33,149
8681,Hopapa Hotel,103.96890259895,10.199033593803,1,58,691
8682,Khách sạn Tiên Sa,108.22122216225,16.080259027331,1,33,149
8683,Khách sạn & Căn hộ Minh Trần,108.21719345027,16.070208081644,1,33,149
8684,Khách Sạn Halona,103.95648032427,10.223179174759,1,58,691
8685,Khách sạn Miana Phú Quốc,103.96358817816,10.207108725673,1,58,691
8686,Vanda Hotel,108.22308763862,16.060908108847,1,33,149
8687,Khách Sạn Sunrise Boutique Phú Quốc,103.95929150241,10.212790283843,1,58,691
8688,Khách sạn An Thịnh Lộc,108.20150756836,16.065593719482,1,33,148
8689,Hương Giang Bungalow,103.965598,10.195833,1,58,691
8690,Mitisa Hotel Danang,108.22084128857,16.060763626862,1,33,149
8691,Khách sạn Blue Dragon,103.96397273988,10.229825023499,1,58,691
8692,Khách sạn Quán Quân,108.2096156,16.0536953,1,33,149
8693,Phu My Hotel,103.97248238325,10.223406182511,1,58,691
8694,AHA Thang Bom Apartment Da Nang,108.2080831528,16.067954698037,1,33,148
8695,Phú Quốc Kim Bungalow On The Beach,103.96444380283,10.194908678934,1,58,691
8696,Khách sạn Viễn Đông 2,108.22279930115,16.068396958417,1,33,149
8697,Sailing Hotel,103.963761013,10.204519771129,1,58,691
8698,Sanouva Danang Hotel,108.21996688843,16.06704462001,1,33,149
8699,Ebisu Onsen Resort,108.01982766017,15.967848892885,1,33,153
8700,L'Azure Resort and Spa,103.96266578012,10.206709738363,1,58,691
8701,Khách sạn Ngọc Châu Phú Quốc,103.95925305784,10.212299770146,1,58,691
8702,Nhà Và Cà Phê Santorini,108.19946702267,16.006496268467,1,33,152
8703,Nhà Nghỉ Luxury OYO 238,108.24661705622,16.096008754021,1,33,150
8704,Thai Hoang Gia Hotel,103.961983,10.2221321,1,58,691
8705,EVELYN HOTEL DANANG,108.22398906973,16.068625840508,1,33,149
8706,OYO 1070 Phước Hạ,108.14841631631,16.0712822341,1,33,147
8707,Khu Nghỉ Dưỡng Hillside Village,103.97072221594,10.200283848118,1,58,691
8708,Khách sạn Aroya,108.145275,16.085641,1,33,147
8709,Viet Thanh Resort Phu Quoc,103.96510392781,10.191338406918,1,58,691
8710,OYO 1071 Nhà Nghỉ Nguyễn Kim,108.17359638597,16.062316602342,1,33,147
8711,Cassia Cottage Resort,103.96337091923,10.198798654664,1,58,691
8712,InterContinental Danang Sun Peninsula Resort,108.3071763,16.1198263,1,33,150
8713,Khách sạn Thuận Phát,103.9632958537,10.205485480139,1,58,691
8714,SPOT ON 1021 Nhà Nghỉ Đại Thắng,108.18604948349,16.000942590313,1,33,152
8715,Orange Resort,103.962026,10.202543,1,58,691
8716,Sea Hai Yen Hotel,108.2458448,16.0959926,1,33,150
8717,Stellar Hotel,103.961236,10.210636,1,58,691
8718,HUONG SON HOTEL,108.21009099483,16.019374677862,1,33,152
8719,Blue Sky Phu Quoc Hotel,103.96194934845,10.214997383788,1,58,691
8720,Nhà Nghỉ Bắc Nam,108.17166030407,16.054721829992,1,33,152
8721,Alanis Lodge Phu Quoc,103.96230340004,10.22212332262,1,58,691
8722,Khách Sạn Green Đà Nẵng,108.16679477692,16.056124038098,1,33,147
8723,The Vibe House - Nhà dân,103.96806335449,10.204409599304,1,58,691
8724,OYO 962 Nhà Nghỉ Tulip,108.16796609422,16.058588693357,1,33,147
8725,Khách sạn Blue Ocean,103.9638671875,10.205313682556,1,58,691
8726,Khách sạn Song Thu - Đà Nẵng,108.22346496582,16.074159016605,1,33,149
8727,Hotel Phu Quoc Ngoc Viet,103.9610015,10.2158716,1,58,691
8728,Thy Phuong Danang Hotel,108.17232683301,16.05699783558,1,33,147
8729,Khách Sạn T and T,103.966041,10.194502,1,58,691
8730,Khách sạn và Căn hộ Nhỏ Le House,108.1646725,16.0773965,1,33,147
8731,Gecko House Phu Quoc,103.97013115857,10.188560180281,1,58,691
8732,Khách sạn và Căn hộ An Dương,108.25606951335,16.014870048687,1,33,151
8733,Tom Hill Resort Phú Quốc,103.96922886372,10.200878832563,1,58,691
8734,Shero Bungalow,103.9687,10.189509,1,58,691
8735,SPOT ON 899 Bảo Ngân,108.25052393403,16.021706436813,1,33,151
8736,An Phu Hotel,103.9670614491,10.214837071009,1,58,691
8737,Khách sạn và Biệt thự Montgomerie Links,108.2873535133,15.958975481739,1,34,556
8738,Khu nghỉ dưỡng Diadem,103.96504211426,10.194754600525,1,58,691
8739,Crowne Plaza Đà Nẵng,108.25764465332,16.027387619019,1,33,151
8740,Bauhinia Resort,103.9663339,10.2057988,1,58,691
8741,Khách Sạn Ken,108.2460808754,16.039482490513,1,33,151
8742,Nhu May Hostel,103.9542859,10.2259457,1,58,691
8743,Tiên Sa Retreat,108.21872770786,16.123232875399,1,33,150
8744,Khách sạn Thành Trung,103.96073564887,10.215078059423,1,58,691
8745,Khách Sạn & Spa The Code,108.2520069,16.0952102,1,33,150
8746,Khu Nghỉ Dưỡng & Spa Sunset Beach,103.96468753905,10.202031856322,1,58,691
8747,Hyatt Regency Danang Resort and Spa,108.26380157471,16.012630462646,1,33,151
8748,Khu Nghỉ Dưỡng Bamboo Phú Quốc,103.9681449,10.2005472,1,58,691
8749,Dai Nam Hotel,108.27186404436,15.985883322652,1,34,151
8750,Boulevard Hotel Phu Quoc,103.963457,10.205794,1,58,691
8751,Vinpearl Luxury Da Nang,108.2659163475,16.008604057733,1,33,151
8752,Khách sạn Đông Xuân Hồng Phú Quốc,103.963108,10.206602,1,58,691
8753,Olalani Resort and Condotel,108.26356887817,16.011330985314,1,33,151
8754,Khách sạn Ngọc Thảo Phú Quốc,103.9607508269,10.210229793576,1,58,691
8755,Khách sạn Phượng Hồng,108.25702210888,16.021030909965,1,33,151
8756,Khách sạn Victoria Phú Quốc,103.960935,10.210352,1,58,691
8757,Mangala Zen Garden & Luxury Apartments,108.28220486641,15.97856731658,1,33,151
8758,Sen Hotel,103.96175925724,10.210972947721,1,58,691
8759,Khu Nghỉ Dưỡng Sơn Trà,108.29499816894,16.105976104736,1,33,150
8760,Phu Quoc Villa,103.97002547979,10.189305690696,1,58,691
8761,Pullman Danang Beach Resort,108.2511138916,16.041093826294,1,33,151
8762,Khách Sạn Navy Đà Nẵng,108.22123571713,16.124399327937,1,33,150
8763,Nhà Khách Kim Hồng Anh,103.9597717,10.2181141,1,58,691
8764,Adaline Hotel and Apartment,108.25149796386,16.035356666184,1,33,151
8765,Khu nghỉ dưỡng Long Mountain Phú Quốc,103.97545873613,10.190419234748,1,58,691
8766,Phu Quoc Village,103.963422,10.213811,1,58,691
8767,Naman Retreat Resort,108.28406168148,15.973105906884,1,33,151
8768,Nhat Lan Resort,103.967439,10.19505,1,58,691
8769,Biệt Thự Ocean Luxury Đà Nẵng,108.28193566639,15.976672652031,1,33,151
8770,Azura Resort,103.96682204188,10.205821501818,1,58,691
8771,Khách Sạn & Căn Hộ Meliora,108.246622,16.038198,1,33,151
8772,Nhà Nghỉ Thiên Phú Nghĩa,103.971208,10.21676,1,58,691
8773,Furama Villas Danang,108.25260162354,16.037523269653,1,33,151
8774,Resort Lam Hà,103.96899819374,10.188367037402,1,58,691
8775,Khu nghỉ dưỡng Sandy Beach Non Nước,108.27090740204,15.996995909483,1,33,151
8776,Nadine Phu Quoc Resort,103.9700563252,10.189859039459,1,58,691
8777,Căn hộ & Khách sạn Suri Đà Nẵng,108.274611,15.980371,1,33,151
8778,Khu Nghỉ Dưỡng Old Town Phú Quốc,103.96823,10.188324,1,58,691
8779,Khách Sạn An Đức OYO 215 Đà Nẵng,108.257629622,16.017358853507,1,33,151
8780,Nhà Trọ Sleep Box Phú Quốc,103.9604178,10.2127182,1,58,691
8781,Khu Nghỉ Dưỡng Bãi Biển Melia Đà Nẵng,108.26912099714,15.999709958956,1,33,151
8782,Gia Thanh Guest House,103.96673583984,10.20649433136,1,58,691
8783,Khu nghỉ dưỡng Sheraton Grand Đà Nẵng,108.27653819695,15.980738049727,1,33,151
8784,Resort Thiên Thanh,103.9614289999,10.204954674728,1,58,691
8785,Grandvrio Ocean Resort Danang,108.29285860062,15.957615570586,1,34,556
8786,Chuỗi khách sạn boutique Cocobay Đà Nẵng,108.27958703041,15.963649991022,1,33,151
8787,Khu nghỉ dưỡng TIA Wellness - Bao gồm spa,108.25524330139,16.031109637444,1,33,151
8788,Vida Loca ,103.96495239463,10.192825417942,1,58,691
8789,Vinpearl Resort & Spa Đà Nẵng,108.268986,15.994201,1,33,151
8790,Khu Nghỉ Dưỡng M Phú Quốc,103.96368189019,10.20590867502,1,58,691
8791,Biệt thự bên bờ biển hoàn toàn mới trong khu nghỉ dưỡng năm sao,108.26937103271,15.992631912231,1,34,151
8792,AVS Hotel Phu Quoc,103.96290525275,10.20121636864,1,58,691
8793,The Five Villas & Resort Quangnam-Danang,108.28784913373,15.963183442438,1,34,556
8794,Villa Hyatt Regency Đà Nẵng,108.26096713543,16.019250931201,1,33,151
8795,Khách sạn Hữu Lễ,103.95699262619,10.222609592459,1,58,691
8796,SPOT ON 1123 Nhà Nghỉ Vân Ty,108.1199875782,16.138134544595,1,33,147
8797,Khu Nghỉ Dưỡng Bạch Dương Phú Quốc,103.96470103273,10.224693731774,1,58,691
8798,Jolia's House,108.24987773774,16.038832865465,1,33,151
8799,Khách sạn Tùng Hương,103.961019,10.214627,1,58,691
8800,The Ocean Villas,108.28477978706,15.970664131591,1,33,151
8801,Tai Phong Tien Hotel - Phu Quoc,103.96448776323,10.202843117739,1,58,691
8802,Mercure Danang French Village Bana Hills,107.99420166016,15.995667457581,1,33,153
8803,9 Station Hostel & Bar                                          ,103.965362,10.206226,1,58,691
8804,Khách sạn Shine Đà Nẵng,108.25652672024,16.012056941581,1,33,151
8805,Nhà trệt Hồng Bin,103.96802014753,10.206586838852,1,58,691
8806,Khách sạn Levan,103.96325826645,10.207573322984,1,58,691
8807,Khu Nghỉ Dưỡng La Mer Phú Quốc,103.96546840668,10.195292943401,1,58,691
8808,Dao Ngoc Hotel,103.96531552076,10.21332265857,1,58,691
8809,Thu Uyên Bungalow,103.96538567729,10.201356555509,1,58,691
8810,Lahana Phú Quốc Resort,103.96557247652,10.206207334538,1,58,691
8811,Khách sạn Nice Life Phú Quốc,103.96849393845,10.19802782387,1,58,691
8812,Vanda Hotel Phu Quoc,103.9652448,10.2023241,1,58,691
8813,Mai House Resort,103.96350741386,10.196556205555,1,58,691
8814,Khách sạn Holiday Phú Quốc,103.96191447973,10.214753376988,1,58,691
8815,Phu House Hostel,103.96745726466,10.194532663578,1,58,691
8816,Khách sạn Varia,103.95986938477,10.216170310974,1,58,691
8817,Tropicana Resort Phú Quốc,103.96430173056,10.199708570356,1,58,691
8818,Thuan Hai Hotel,103.95911224186,10.218324865535,1,58,691
8819,Khách sạn Đức Linh,103.968451,10.230037,1,58,691
8820,Kim Hoa Resort,103.96168738603,10.203928855622,1,58,691
8821,Resort Arcadia Phú Quốc,103.9639878273,10.194590080608,1,58,691
8822,Khách sạn Kim Sơn Phú Quốc,103.967299,10.214577,1,58,691
8823,Nhà nghỉ Hải Hiền,103.95993041992,10.217836380005,1,58,691
8824,Khách sạn Tân Hoàng Gia,103.9731945899,10.215609961907,1,58,691
8825,Bungalow Mai Phuong Binh ,103.964296,10.20569,1,58,691
8826,Nhà nghỉ Hà Nga,103.96756052971,10.213993143649,1,58,691
8827,The Yard Phú Quốc,103.97415161133,10.226599693298,1,58,691
8828,Langchia Home,103.96358013153,10.205113061323,1,58,691
8829,Resort Hiệp Thạnh,103.96398246288,10.19897552311,1,58,691
8830,Khách Sạn & Sky Bar Venus Phú Quốc,103.95889144892,10.213324139727,1,58,691
8831,Coral Bay Hotel & Resort Phu Quoc,103.96514251828,10.19329192525,1,58,691
8832,Sài Gòn Phú Quốc Resort,103.96097302437,10.208262875876,1,58,691
8833,Kim Hong Nhat Hotel Phu Quoc,103.96128773667,10.216186288706,1,58,691
8834,Khách sạn Brenta Phú Quốc,103.96433132883,10.195018046304,1,58,691
8835,Sunshine Bungalow,103.9656829834,10.194653437317,1,58,691
8836,Hoa Nhật Lan Bungalow,103.965857,10.195359,1,58,691
8837,Gaia Hotel PhuQuoc,103.96274913988,10.207086639881,1,58,691
8838,Khu nghỉ dưỡng Castaways Phú Quốc,103.96766422433,10.194597775707,1,58,691
8839,Phuong Binh House,103.963859,10.19477,1,58,691
8840,Phu Hong Hotel,103.9586871,10.2180101,1,58,691
8841,Golden Daisy Hotel,103.96860122681,10.198957044322,1,58,691
8842,Hilltop 127,103.9727027,10.1999767,1,58,691
8843,Khách Sạn Galaxy Phú Quốc,103.959566,10.212216,1,58,691
8844,PHU QUOC OCEAN PEARL HOTEL,103.96399844874,10.205252652657,1,58,691
8845,Godiva Villa Phu Quoc,103.97043317556,10.189124114545,1,58,691
8846,Trường Linh Phú Quốc Resort,103.96739,10.18822,1,58,691
8847,La Veranda Resort Phú Quốc - MGallery,103.96421813965,10.193092346191,1,58,691
8848,Nhà nghỉ Liên Tho,103.96508552134,10.224341412318,1,58,691
8849,Khách Sạn Lâm Anh,103.97229003906,10.226325988769,1,58,691
8850,Lucky Phu Quoc Hotel,103.96824336528,10.199133789826,1,58,691
8851,Eco Resort Phu quoc,103.96752943558,10.194457112164,1,58,691
8852,Seashells Hotel & Spa Phú Quốc,103.95912213251,10.21480914056,1,58,691
8853,Khu Nghỉ Dưỡng Bãi Biển Phú Quốc Chez Carole,103.90456482768,10.293686299914,1,58,691
8854,Khách Sạn Amelia,103.96358,10.204467,1,58,691
8855,Nhà nghỉ Song Ngọc,103.96630096436,10.1945104599,1,58,691
8856,Khu nghỉ dưỡng Daisy,103.97003889,10.19950613,1,58,691
8857,Luxy Park Hotel - Phu Quoc Romantic Sunset,103.96684632646,10.193049154021,1,58,691
8858,Khu Nghỉ Dưỡng Terrace,103.96645049856,10.194545775363,1,58,691
8859,Green Bay Resort,103.9001083374,10.290785807118,1,58,691
8860,Fusion Resort Phú Quốc,103.87546300852,10.307692,1,58,691
8861,Mai Phuong Phu Quoc Resort,103.8612982668,10.305548020986,1,58,691
8862,Nam Nghi Phú Quốc,103.8612397706,10.303378018602,1,58,691
8863,Resort Vũng Bàu,103.87149799604,10.308388448003,1,58,691
8864,Khu nghỉ dưỡng Bamboo Cottages,103.8662776351,10.30857870027,1,58,691
8865,Nhà Lotus,104.072165,10.220476,1,58,691
8866,Khu Nghỉ Dưỡng Naomi,104.06692978887,10.214582164388,1,58,691
8867,Dugong Cottage Phú Quốc,104.05731797218,10.204764610709,1,58,691
8868,Premier Residences Phú Quốc Emerald Bay do Accor quản lý,104.02786068236,10.035068468667,1,58,691
8869,Khu nghỉ dưỡng Mango Beach,104.08002394281,10.248243544897,1,58,691
8870,THE PIER PHU QUOC RESORT,104.079508,10.2581831,1,58,691
8871,Cosiana Resort,104.07672003848,10.239893718197,1,58,691
8872,JM boutique-khách sạn,104.028865,10.0362403,1,58,691
8873,Khu nghỉ dưỡng Wildland,104.07451629639,10.226912738765,1,58,691
8874,Premier Village Phú Quốc Resort Managed by Accorhotels,104.05185,10.005315,1,58,691
8875,Khu nghỉ dưỡng Nam Phương,103.83845611164,10.372114439408,1,58,691
8876,Khu Nghỉ Dưỡng Radisson Blu Phú Quốc,103.85366,10.328082,1,58,691
8877,Vinpearl Discovery Greenhill Phú Quốc,103.84122848511,10.369633930425,1,58,691
8878,JW Marriott Phú Quốc Emerald Bay Resort & Spa,104.029348,10.032842,1,58,691
8879,Vinpearl Discovery Wonderworld Phú Quốc,103.848629,10.338278,1,58,691
8880,Vinpearl Resort & Spa Phú Quốc,103.8492042,10.3378141,1,58,691
8881,Khách sạn Paralia Bãi Khem Phú Quốc,104.03058732904,10.035857922828,1,58,691
8882,Vinoasis Phú Quốc (Sử Dụng Tự Do Công Viên Nước),103.8501451,10.3288992,1,58,691
8883,Gold Coast Resort,103.85862529278,10.372926636947,1,58,691
8884,Vinpearl Resort & Golf Phú Quốc,103.84534835815,10.355449568155,1,58,691
8885,Phú Quốc Kim 2 Beach Front Resort,103.85313069155,10.37637958825,1,58,691
8886,Hula Hula Beachfront Phú Quốc,103.85285552591,10.376764126601,1,58,691
8887,Vinpearl Discovery Coastalland Phú Quốc,103.8472662,10.3509852,1,58,691
8888,Vinholidays Fiesta Phú Quốc,103.85857764482,10.324073956255,1,58,691
8889,Crowne Plaza Phú Quốc Starbay,103.857334,10.317072,1,58,691
8890,Regent Phú Quốc,103.982734,10.109405,1,58,691
8891,Local Beach Phú Quốc,104.03471214976,10.412287062639,1,58,691
8892,Costis Phú Quốc - Nhà nghỉ và Nhà dân,103.9841118411,10.11574049743,1,58,691
8893,Harry Phú Quốc 2,103.9878416434,10.111849137314,1,58,691
8894,Khu nghỉ dưỡng bãi biển Pullman Phú Quốc,103.983464,10.120242,1,58,691
8895,InterContinental Phú Quốc Bãi Dài Resort,103.9835119,10.1124435,1,58,691
8896,Bungalow Pepper Farm Phú Quốc,103.95568,10.327868,1,58,691
8897,Nghi Lan Hotel,104.01735285157,10.0462644548,1,58,691
8898,Vien Duong Guest House,104.0178736,10.0565335,1,58,691
8899,Khách sạn Liên Thống,104.0152087,10.0200217,1,58,691
8900,Tay Tien Bungalow,104.01775360107,10.057769775391,1,58,691
8901,Harry Phú Quốc 1,104.00718780575,10.03603270645,1,58,691
8902,Hotel D' Anna,104.013233,10.018895,1,58,691
8903,Phụng Hưng Boutique Hotel,104.01515,10.018341,1,58,691
8904,NHÀ CHILL cạnh bãi biển,103.9514865,10.2349418,1,58,691
8905,QUANG ANH HOTEL,107.10066497326,10.35477410632,1,50,121
8906,Khu Nghỉ Dưỡng Xuân Hiền,104.0234057,10.0609726,1,58,691
8907,Khách sạn Biển Ngọc,107.10038048838,10.353800934368,1,50,121
8908,Khu Nghỉ Ancarine,103.934477,10.260079,1,58,691
